component_id,ts,task_id
2e02d8c38cb28591,2018-01-19 04:06:26.2703,cbfa7525aa49f11d
08a6ae7c3d6f8f7a,2018-01-19 04:36:49.2482,766027db0dadffee
ad4e49f376042f0b,2018-01-19 05:11:02.2663,f776219fa7fba04a
7df2457a07af7840,2018-01-19 05:24:25.5208,ec512b0e49844633
a44fce1c6eaa1db7,2018-01-19 05:38:16.6651,9cf0324d76f97c96
676881033a000f3f,2018-01-19 05:38:21.7557,239e26bfa2def38c
d3ec05d4651e932a,2018-01-19 05:41:17.2754,308277be1ba6c46c
8c1e0e7f0f8f8cd5,2018-01-19 06:18:29.1243,7d9717bce49660fa
b0db59e898c8f0df,2018-01-19 06:27:58.3172,6c8ba39bc27a276e
317ca69d2970480e,2018-01-19 07:28:05.25,59946f700a0cf2f4
b9fd81bcd819546c,2018-01-19 07:40:11.3765,7e42e08915c85639
4edccb7273166096,2018-01-19 07:42:56.2041,40b8e8e82d296364
aadae8c4c4d9507f,2018-01-19 08:09:22.6086,1a4e8a79df6adee7
b8502e2b8c3da677,2018-01-19 08:52:34.4975,f660050b02c0939d
bef59dc5050de54b,2018-01-19 09:14:18.8478,e2b1aa189118b071
0b5de3571d1d2f1a,2018-01-19 09:38:18.0655,4d9ee83eb119eac6
da4e35a46a6d1db7,2018-01-19 10:14:09.4926,1eded7ea16e715dc
d92c82532319468e,2018-01-19 10:15:51.4715,6522f9a64aaf87d1
1caae3ba21457a70,2018-01-19 10:21:26.2039,33145a24b7460734
d44b2f84dace9c4a,2018-01-19 11:11:25.388,3cc4f4cf59005bf9
11ba73328fe512dd,2018-01-19 11:39:49.1593,ad309eab56f3d470
106a1d1bc3b72265,2018-01-19 12:33:51.455,3544eeae99145c37
a85b3b09f6827256,2018-01-19 12:36:36.8563,7f1d7b04777c2db1
e3a7ba07e5f4a6ce,2018-01-19 13:12:54.1123,fa72a8e729dd367d
7238d80e1d32f999,2018-01-19 13:32:16.8088,13097e721343d43c
e96ae23fa6bb15e8,2018-01-19 13:33:32.6683,ac9c8fd153e884eb
ffa34935422b5593,2018-01-19 13:56:01.7575,c75cf1094d3a3d73
ed3e746aad603a99,2018-01-19 14:08:40.4932,8e56dfb52dfae54d
b4b29e7dd47dca3b,2018-01-19 14:37:00.8789,36a572030fadd77c
d01005fa7c1815ed,2018-01-19 14:55:17.0549,bc9363438bd2dd06
4320411d11ac8c17,2018-01-19 15:05:03.0268,2cd6c9075594423d
f836a21af256005a,2018-01-19 15:13:07.7498,68a255621e316c93
3e9647cb68436eee,2018-01-19 15:46:30.0427,4b1c9b869cf1ab15
ebc4d03b982e735c,2018-01-19 15:56:57.8723,032f22e4a7d4f79b
823ad33e1cf7de68,2018-01-19 16:04:30.5494,193039f354f7016c
758a2f139b0ac36d,2018-01-19 16:05:52.3963,a555fe7b64271a18
041cf6c23ed9be71,2018-01-19 16:36:12.7463,1b44754db51f78ba
5153e9b36e21a19c,2018-01-19 16:48:03.097,088d4c1b2a979432
62cebb8bf77b0af8,2018-01-19 17:41:02.0637,c418d314f4cb8c8c
02d16690eeff2571,2018-01-19 19:54:21.7506,af34511ea4956ef1
3552465118978469,2018-01-19 20:33:35.3415,f7e51f1805bac002
4aea0ee77f3e4e2f,2018-01-19 22:01:00.516,8fea053e1f119096
7fc1a4007f5359cf,2018-01-19 22:37:33.4575,9e09c7ab7188fce6
e8ef8b11425f35ac,2018-01-19 22:59:23.8922,480fa1d3942353e3
ae4cae8fc24df2fd,2018-01-20 01:59:44.2836,b4c7a355b82165c6
096ece2f3a34ef1b,2018-01-20 03:02:45.7039,b26f30e73ca3d3ee
cabdd8265e6bd680,2018-01-20 04:02:41.8832,a8c130e47c5b43e7
ee0b645587cc1a6f,2018-01-20 05:04:16.0757,7979d244425a52dd
a477b26750c23901,2018-01-20 05:35:12.3827,6c1a3d761fee5ae3
a5ebf61cd9d59688,2018-01-20 06:45:51.4723,78f46db4586dc38f
41d152ddee4c95f6,2018-01-20 07:10:03.5377,743410d80fc52114
d0ee466d6d4964df,2018-01-20 07:12:14.4205,1fe2dce902a0ec7e
d9151f5b174a242f,2018-01-20 07:37:11.0442,630f4ccdebeb8ca6
c0600ecaebbc31e8,2018-01-20 07:47:40.9883,49e65d8313cbf34b
53fc713a7d9e4b56,2018-01-20 08:13:21.7675,e338df05ac5eb634
287f1136ffb1e14f,2018-01-20 08:18:39.649,95a34b53479f3f85
1a8acace99f77f75,2018-01-20 08:36:21.1087,6e38974547dc92a7
986245d9f58bdf0a,2018-01-20 08:53:42.3442,0b936863f4fba270
1f9dac169de58568,2018-01-20 09:40:19.0154,53488c37cac8c87e
dd824660fa56d75f,2018-01-20 09:58:14.5842,40538b0ec472468d
5e5d702e32bedf7f,2018-01-20 10:43:47.8051,e3c31352038867f5
69a1568b8ab27ce6,2018-01-20 10:50:48.3536,789f045e978dd43c
867325c36ee86460,2018-01-20 10:54:48.9458,d6495f56380f0408
a128ce4e5e5a0d84,2018-01-20 10:58:19.1438,f48c7098dba63129
e039924ba1497534,2018-01-20 11:04:26.5137,0917b4c2b906561b
ca1313cb9a861083,2018-01-20 11:21:58.3369,6cedae43522506e2
14bdeecaed5252aa,2018-01-20 11:22:24.7034,2567d7cb3f189272
87bb6b416a4df859,2018-01-20 13:28:28.2562,e1dd449fe05d1af5
81a4fa42853165ee,2018-01-20 13:41:00.0997,28e218ca457c419f
ea428fbe8d05a22f,2018-01-20 13:58:36.8962,a8e693c509639a34
97ee6bd38a7cfaee,2018-01-20 14:04:49.2522,fcb6e626a5f2e40b
a8fd1531ccdfbb7e,2018-01-20 14:10:50.9439,942c936af8fa2abc
c5efa1682a7fc17b,2018-01-20 14:56:19.8483,49123c4d9be91d24
1441c321030b2875,2018-01-20 15:35:55.3644,24836ef24422698d
e3550c9cc3098772,2018-01-20 15:45:02.4481,ec351c266c9b0faf
35c57eb27d935573,2018-01-20 16:00:48.4803,abc131f961efb39f
3ad9de5c3c44899b,2018-01-20 16:07:09.8901,4876cb7f15373b2e
3fa31d6dcdfb37e5,2018-01-20 16:16:44.6598,97d602b072f988fd
6a164bbf3a370397,2018-01-20 16:28:49.5357,ac68aa407666e584
e654dac9fe4fc05c,2018-01-20 17:19:52.4111,88d5c90385eb4b66
d816822aebe1d309,2018-01-20 18:29:03.7816,68006f12f50ae9f6
2d2bf3789d1bf80c,2018-01-20 23:58:05.7823,3e148c693a31014d
8203163f902188e8,2018-01-21 00:32:10.9282,8c56d31fec334fb6
53141a67595a7a0a,2018-01-21 00:37:25.5739,ad5527ca5e136295
5eaec21efdd504ad,2018-01-21 00:42:01.9974,8b5d4932cc96cde7
72435d4c461f55ca,2018-01-21 01:31:24.7362,2736628a3414e24b
f80e14402114bb19,2018-01-21 01:51:20.3634,56955f9743b9c6ab
0694ba152e1d1f4d,2018-01-21 02:33:08.8686,18bdeaa9ff329e7a
fb6b186328f9ac25,2018-01-21 03:34:46.0731,ffb5a4940d5e123e
57367fcea8d71445,2018-01-21 06:22:57.6845,d8a18465b1034228
9c491b8594a43ce4,2018-01-21 06:25:57.6429,89206159b6702fdc
9ace9e16cc3770c4,2018-01-21 09:24:52.0082,4622dbe2ebdab6b1
88e6462f079c6d93,2018-01-21 09:45:39.4241,74499571d906e4f4
78241beceddc41dc,2018-01-21 09:57:59.5367,dd795b101d791dee
32fba704205aac6b,2018-01-21 10:28:32.2224,a9b61bf04ab1b98f
1e1a859f83e5aeb3,2018-01-21 10:57:58.7163,4048f75166eaf473
86874ce18c3b5573,2018-01-21 11:08:02.7084,33e99f7bda96c007
1e074cb0402f134b,2018-01-21 12:49:11.6371,6f48c1743817e74e
348ce8e19079b105,2018-01-21 13:21:19.6972,7a57caf73768a6c4
719023d0bc0803cf,2018-01-21 13:52:33.7275,cc5c984c4524c96d
272444d3550c205e,2018-01-21 14:12:53.2763,538359a93ddffd5a
5cd130d651bce4f3,2018-01-21 14:22:00.3043,fb6b186f9319bd1c
c41227030881bebc,2018-01-21 14:38:37.4179,01a534699a258128
5235bc382fa665e0,2018-01-21 16:25:54.9723,d5b84a3b5c14bfb3
99a2d44efd89fb3d,2018-01-21 16:32:29.3414,0a92e4b8dda4a23b
8aa8bbfae5c78c6c,2018-01-21 17:13:02.8547,b732f277bdf7f2f7
c2f9f42246040a67,2018-01-21 19:22:47.218,0bc4a2e5f8d7c549
295d308471219f12,2018-01-21 19:47:55.0766,e6ab97f31233b44f
88f2d62935f64317,2018-01-21 22:27:58.1886,7a3f060d71f377c1
fc4d646c28ecd89f,2018-01-21 22:33:01.2621,caf5aecf72b91a6d
15cb21147a674212,2018-01-21 22:35:13.2702,19ca12f4aa79aacb
bad2b16e33145452,2018-01-21 22:48:45.2821,8932e4d4c14decac
9498e8d0b4e01d13,2018-01-22 00:57:59.4722,4fb370b7e7eac388
bc5f00dd91621843,2018-01-22 02:30:21.548,88949d10c3d4da77
cb6406c0135d6aa1,2018-01-22 03:36:03.5098,f33a4378932956a2
b1588991cd0c4aa6,2018-01-22 03:44:52.5523,045c5d8db591e965
9b7fc56f119e2562,2018-01-22 03:52:14.6327,9a1e020a29f6be4c
186ddf9b0936075d,2018-01-22 03:54:53.7524,7fd539f00bcd472f
3677401e11aaa7cd,2018-01-22 04:03:12.5482,a59cb24874d2dfd4
32e7de13c2ec12fa,2018-01-22 05:15:48.3802,d33f114f7fc19abb
fab062c2a78bc8dc,2018-01-22 05:30:32.8757,ccf6f4179ce40199
e12c7b316b859154,2018-01-22 05:34:26.5674,f0933c276b15719d
ab530beba6d92acb,2018-01-22 05:52:38.2815,c652b5813cf8c581
2b19b73d8d1ad856,2018-01-22 06:11:32.4084,9bd313b44836b2b1
0893759523a157c4,2018-01-22 06:37:19.7764,af77c4946b2ae9ee
4a4aeaab8e7000c8,2018-01-22 07:03:21.3762,4cd7446108654431
1437c7b2e605eb22,2018-01-22 07:03:29.8515,a4bee5c82e538272
77eeb9518e7cada9,2018-01-22 07:50:14.9442,b645894a4a66511c
77234dee5c122a57,2018-01-22 08:03:12.734,da6a94860ceb9a42
144c30cfa4e73afe,2018-01-22 08:13:00.9648,f5e881e8debc8e44
d404b60a26720331,2018-01-22 08:47:59.9203,553bfd751d2e92d0
c75fd35770856cb8,2018-01-22 09:13:15.9161,1caee898a6420428
7d8ea692e50cc04f,2018-01-22 09:40:09.7683,8a05f256cde17663
bff4d33134aa4027,2018-01-22 09:53:07.1564,3f10626c7a942d97
afcae430008ecac4,2018-01-22 10:07:27.0763,5a50357cc444ed1d
d92883c380dff22d,2018-01-22 10:22:13.3284,736a2233aef35d86
1b03534190415bcd,2018-01-22 10:23:30.0494,37fcfc46e636596e
60782972ed5404da,2018-01-22 11:01:06.0962,5091178c5deeaec1
42227893c0c4f8e3,2018-01-22 11:17:41.9521,5cb74bca76fef7d0
3c05882bdb50c022,2018-01-22 11:32:51.3323,f2075c6ad2566775
c837ca15c4b8f3a7,2018-01-22 11:37:27.9635,38eee28097e12892
fef851357a898e1c,2018-01-22 12:01:13.351,57b60e153db0c2aa
81e757ff251f5700,2018-01-22 12:20:00.2602,d95e1f87640b3f92
4d83127c1dac3a12,2018-01-22 12:24:41.3069,692e61790362bd63
cd745ad1a529732b,2018-01-22 13:12:21.8703,78ea2a3a44f4c0e3
0d8b73fdd8b7060c,2018-01-22 13:25:52.9199,2abd896e7c7bcf68
552db01348907965,2018-01-22 13:33:39.2243,706aed03b03fe1ee
9d21bf9ec9da9db1,2018-01-22 14:22:15.2761,75013fa338959bf2
be3122e5a4a0c05a,2018-01-22 15:40:48.8832,2a5d0229b6c7ce96
a82990acf2fe5545,2018-01-22 15:41:19.7764,ba9c40fe2cced750
690c8ccc8603cb44,2018-01-22 16:08:42.7285,73db7d0710e03141
5b82c23a87b61b23,2018-01-22 16:32:00.4725,a1d610b37c555354
7dd66342bf4906fc,2018-01-22 16:40:22.2123,5b6372ec1dee668b
beee87fe3d5f8cb1,2018-01-22 16:41:39.1819,8256b268332eb387
0a952df10aa619ff,2018-01-22 17:12:45.8579,74c4d063781e6356
68fcd215cc24f5d9,2018-01-22 17:29:10.796,92b8cbc46c6dddda
aa25e930a7835e46,2018-01-22 17:43:04.4579,13aee4fc8e488bd3
6afccadfc2ba80da,2018-01-22 18:28:29.5163,b288a67a227319f9
0e6bf1d9a08c487d,2018-01-22 19:10:25.7806,670124287d937984
bf4cbb6bc8f6c2ac,2018-01-22 19:32:25.2883,dee730ae56a636ae
f18546015d181662,2018-01-22 19:53:43.5275,cfa52bab3d637406
76c16d7bb577f296,2018-01-22 19:59:45.2067,d8aa71ee49eb8c57
d0f6c80fc6ba678e,2018-01-22 20:17:16.2675,5e4af886f1c17f33
036841dff540013b,2018-01-22 20:22:43.2325,f0ec9be381262282
2dd186f347bce0e1,2018-01-22 21:51:15.9431,2878524286a994eb
7cdd1f6ba6546103,2018-01-22 22:15:31.9207,50961788c8649b0d
2eb85e83f4284a00,2018-01-22 23:47:43.9123,6136f736de02f6e3
6a0fdf4c0c194288,2018-01-23 00:15:38.8962,d524754ffb4f371f
6da9ef36a191e311,2018-01-23 00:42:10.0563,eea280feae7b98f7
c57f1111d20addb6,2018-01-23 02:24:51.2651,c8eccc7b83aaea96
b8b323c62d8d1907,2018-01-23 02:29:37.5596,e79001b16c42c4e5
fdb14f27ae9cd6d6,2018-01-23 02:41:52.9233,d050aa4c62dcbf31
ce8f1f692846ccd6,2018-01-23 02:45:54.5844,506f9b3e7040ac33
041564ced9a73dc4,2018-01-23 02:57:09.7203,cd51cfb2f25c246b
e7ed2abb3524d184,2018-01-23 03:26:40.5059,4b40daa1dd146922
916a0e9a8b4f07f5,2018-01-23 03:43:35.3603,304e02950a55b4f8
21b60488960fd9b5,2018-01-23 03:55:36.1082,de5b9e2f848d7798
bd3f2956edaa317b,2018-01-23 04:10:55.3496,9ad9024611214342
30b594e5399cb96b,2018-01-23 04:21:30.2213,e522820d05133b9e
6ce9a76941da7580,2018-01-23 04:53:24.114,98044eba928b922e
9b09d9eaa111b0d1,2018-01-23 05:06:43.5356,7126553c25a085e6
05c7a4e33f4eb0f0,2018-01-23 05:38:11.5721,0fb063f548e9e9bc
5ceeafeb4a1196a2,2018-01-23 06:02:52.9186,052b318bd21f9baa
e2fc93bce163e2d8,2018-01-23 06:05:57.9629,f9a05d8cd1486695
ad0646812194612c,2018-01-23 06:06:23.7164,93374148d9c7ec86
5421f915cb7a9436,2018-01-23 06:32:49.2002,7d97f0c58bae3b42
0c9c7f2672ee56f5,2018-01-23 06:45:50.6011,5af01ab6c9c2b07f
862d4db6760e48d3,2018-01-23 06:51:11.3641,a759d391881445df
cdd2c2881b6951ac,2018-01-23 06:53:10.4366,9a2741db58abe51f
d882792d1400437d,2018-01-23 06:55:41.0194,29c4d85a02baa1d1
9aad54bce30be188,2018-01-23 07:03:31.3128,9f809f3a78cc9718
aeb9a828a6b66896,2018-01-23 07:06:08.7165,5a5fca947a7406f6
cacaaf792e4ed812,2018-01-23 07:10:31.1449,cf2889980c7189a3
dedc9d429fefc1e8,2018-01-23 07:23:57.5564,559962e4d4a58bf3
948057fbd8abcf30,2018-01-23 07:43:16.6937,f2e28a0a07b2797c
76077ead75f29e52,2018-01-23 07:47:20.6002,fdf6e58a7c63b0f3
dbb27087561320b7,2018-01-23 07:57:59.0324,bdfcff1ae5323a94
a308c9479a51466b,2018-01-23 08:01:02.4462,6bc3aec91c47fa11
a8c570fb2f767fc2,2018-01-23 08:07:39.8301,4fac1349a9f9b4d4
4f0ec768f801ffaf,2018-01-23 08:19:35.6387,ba22bdc697ccf360
e27e21c4d2f72e1f,2018-01-23 08:35:44.1805,e92e08a2bb984a78
662ff9d20cded231,2018-01-23 08:46:22.1172,3ced7007d8420d7e
54e2b55a85b5be09,2018-01-23 08:49:03.2802,2320489c31ca1200
1d81e5207cc33b5e,2018-01-23 09:19:59.3567,37da2c8abb6ed70e
7b1756392191b084,2018-01-23 09:24:54.8806,0ed7a365f628b6aa
45276a5940a7d86b,2018-01-23 09:50:53.6138,e4d08bd608e94065
11c147aa737d756a,2018-01-23 12:11:13.1219,037d269d745a975f
c096e6ec03031925,2018-01-23 12:22:17.6842,9cb0688e72f87444
ce7b82920457d69b,2018-01-23 13:05:31.341,437d9e02b807dfbe
2dd8f2386a12a1a7,2018-01-23 13:12:08.865,b77eb29cf00ed0c6
bfb20ea9f4ff4e4a,2018-01-23 13:13:51.1443,ff9bc6bdb61eb5a5
2c713c60785fd01b,2018-01-23 14:52:33.3659,d6124f6aa867166d
04c3ce228d8cbbe1,2018-01-23 15:36:21.917,f4e924621d56ee22
06a7e4bec7fdc03e,2018-01-23 15:55:13.7906,7373a6c30fce1857
c317f88d757311dc,2018-01-23 16:01:07.2961,92711fcba53e0cc9
2ba9fc7d9cc7b807,2018-01-23 16:17:27.6117,7b0b69c896c4a5f9
dc329a1e6e2b29af,2018-01-23 16:18:28.6524,86d48c1e7167b2eb
58a6b4fd1ddddf57,2018-01-23 16:29:33.0286,f2bd7179ab0c73fe
1a9ff91ae2f38ea2,2018-01-23 16:32:32.4206,88669f1b0b6efea9
d3d359bfabb1aa03,2018-01-23 16:38:49.5439,344b65325a6ed234
64d0edf5eeeca9a0,2018-01-23 16:49:08.2516,87ac31151959a6b1
3459d9d84cd96873,2018-01-23 16:49:29.0047,7a9c03f8f0f67b82
3b2e6ff956a42984,2018-01-23 17:17:09.2443,4c3c462a1ab8d78c
fee6040e65970f5f,2018-01-23 19:25:48.8214,7d759352c1bfee71
8be19301ae135a2b,2018-01-23 19:34:05.3285,4e01d6a8042f9d43
44944ac946017fbf,2018-01-23 19:43:02.3206,f47f88b47a015aff
860b342122e5a8c3,2018-01-23 20:07:32.5683,95f718e096ae596b
c7197ba084f60a86,2018-01-23 20:23:42.9293,3752716e5ce9001c
0b86d90d9930577d,2018-01-23 20:53:24.0123,11aba8e8fff9f132
e9f5ab3d70de9c6f,2018-01-23 22:12:40.7838,f6bc64ee4dde1909
dbd8a830592f9245,2018-01-24 01:42:35.6041,513c2d1eb9525262
8b4d719f1295ea72,2018-01-24 02:13:02.7481,7762e7a8d807bac6
8eec2a296e99a5ac,2018-01-24 02:17:43.569,acecd7fe1e44f1d0
8d1d46f48d679d8e,2018-01-24 02:21:16.6884,495f207f105993f2
98314779541d83a3,2018-01-24 02:21:47.2397,a6b993fccde210e4
3d78904e01254220,2018-01-24 02:38:58.5985,9bbbd05a9d6efe13
f11befb1044bdbc9,2018-01-24 03:06:27.0149,ec958a921e3628cb
0c771f64f220a324,2018-01-24 04:21:03.1138,1d87a8d5e27ccf4c
708b10523f39a49d,2018-01-24 05:04:27.4266,5e2b2f6e45f7ce88
ecbf858c6697d61c,2018-01-24 05:09:27.5523,7e56ef2afc21db6d
7fc8fe21d753ca33,2018-01-24 05:10:58.6926,f8f0d489db9ac9cf
de721f47a5648d9a,2018-01-24 05:13:45.2165,cc70ce0dc70ae14a
9280710f9aa33d19,2018-01-24 05:41:02.6363,bc4ddc82c28a4cbd
e3fddabfe9a7f02f,2018-01-24 05:51:27.0335,ce97d094a0494b62
2815a1186e626702,2018-01-24 05:54:42.5562,0240826db5ff26d6
31a11e89a35806fa,2018-01-24 05:57:33.7961,18896ce4edc6c235
4db708582ee2a426,2018-01-24 05:57:52.8658,586346c697c2dbc5
8337d473104dae69,2018-01-24 06:11:11.0237,7906c0361267c719
2245b279598e7ce3,2018-01-24 06:28:33.448,980506565da0021c
42108f76e7823c48,2018-01-24 07:03:04.0561,2da15ea1088dc6e1
70f4f880e451c0f4,2018-01-24 07:08:59.2873,657353880204ec53
e1aebcd763785c31,2018-01-24 07:45:29.8206,47373ec691f58639
80425c7321913783,2018-01-24 08:11:32.9056,0d0a6c30de01fa8e
f10ee6a49ac7aa43,2018-01-24 08:29:14.6804,0c1bfa671589490d
1c3b58e4cbe5f94d,2018-01-24 08:41:06.8241,e84f5620bcfda936
943b70fb503c0768,2018-01-24 08:55:16.371,7ca8b1ff33636239
af7f1d33a77967e9,2018-01-24 08:59:00.5602,abbc9a59c4cff1dc
da46c290c63cde1d,2018-01-24 09:05:07.343,50886a2293b7ed97
876b029182e35c2e,2018-01-24 09:26:37.911,19ca9e6702b8cdda
115c762cdca3f6a2,2018-01-24 09:28:53.1191,622b860e065b6c6c
9ad9a0069ad6ec19,2018-01-24 09:33:36.2362,7d25769c85006134
6fbcdd2f885138a5,2018-01-24 09:34:29.1938,007908a97863b210
365229514f203bf5,2018-01-24 09:37:12.3642,d0d7622c04f73dc6
894781165076485a,2018-01-24 10:15:19.5043,03aab80b99f6032f
bfb840fd34c297db,2018-01-24 10:16:56.615,f9b5106fa4c636cd
255759bfac868bfd,2018-01-24 10:23:09.8041,7a886db24c18e07f
c8fcea6481e4e3a5,2018-01-24 10:23:59.3115,37b4423fdd4b1bad
8b81c0c9c0c97a9d,2018-01-24 10:25:55.5082,7e51afb6b3e61a8b
caaea8f8d1f5cf4b,2018-01-24 10:32:27.5181,557e0fb45da2831d
8e1fd1b2722b1089,2018-01-24 11:11:21.5361,f4a3165b87dede18
df71fbb438e44250,2018-01-24 11:20:07.2046,c4f919226ddffe89
61dd32ee0e0a302f,2018-01-24 11:50:30.3356,9c5a41e54ecffada
3d66f6e68cba751c,2018-01-24 11:58:32.8204,37e3ce498e228897
503132a512b51603,2018-01-24 12:05:11.6889,160dc796f1d7ffb4
ef3b18d39b74774b,2018-01-24 12:09:55.0697,23cac34bd8ca45c3
75b05cc3af3af1bb,2018-01-24 12:13:54.0045,fda7b13ce0ec6380
f3084617c9712243,2018-01-24 12:30:51.7362,118333be9386f00f
f6c2a10a9ab62067,2018-01-24 13:04:50.1661,e5da59e4451a02b3
18c50c7440f46b4a,2018-01-24 13:19:19.913,0874caeadd445b41
55fe5942f9fa212e,2018-01-24 13:34:10.2166,df29ab825803cef0
8d736eb689d60a9d,2018-01-24 13:46:31.0978,6f83b3d4a7f642ea
2c45cc6c359c1bd5,2018-01-24 13:55:12.5369,6b414a4f80cabf04
efb10ffaebfe053d,2018-01-24 13:57:22.0598,3ab2ab1ef03791a6
daf2c99db8950529,2018-01-24 14:15:08.6283,8e5a0e2b0d4b494b
e1cae02d625fce00,2018-01-24 14:16:43.0368,23f315f50d8a93a7
ee3982524d5c9c9f,2018-01-24 14:24:22.9682,3fe82c0aa3924e94
e47f67c5b51f251f,2018-01-24 14:28:13.5763,1d03022f18c85e56
e5f9ede535107c11,2018-01-24 14:37:22.6201,13e3835a1232f824
2612e7aba779f2b5,2018-01-24 14:39:45.1403,57c1cc4b6c9b2c30
bdb7d7ff5e321d61,2018-01-24 14:52:15.2697,1ea33f68bbdc5624
3fd9ff3b50d14a77,2018-01-24 14:55:50.4054,7e295d9f4dc72d48
a7dc4009f9e10117,2018-01-24 15:06:06.5494,a81ba51b5b1cc1a9
c0e50bdcc4536287,2018-01-24 15:06:18.9364,558942be176efdf8
cb02c78d0d4c0f30,2018-01-24 15:10:26.2933,e550d15ece481886
b8eb87546b006f39,2018-01-24 15:17:00.3724,85732f21cd0c436d
c02363e58ce100db,2018-01-24 15:20:21.168,eeaae8d503f41e5d
7791bd99f1760483,2018-01-24 15:22:41.8429,edad28ebe4c97582
e2d094aeabb97d19,2018-01-24 15:31:21.3991,e57a73a944fc3adf
2211db3d5a20e988,2018-01-24 15:45:25.6122,8b79f08ff5c7d06b
d4d49feb728282ee,2018-01-24 15:56:40.6443,012177a4fd7804ba
44643137fac0b06f,2018-01-24 16:23:57.1849,b27b3d77c3230b92
c3e458e0b1ee7bec,2018-01-24 16:28:18.6905,810afc470a298276
d9846602193719cb,2018-01-24 16:33:39.5084,3282dff710e734b3
5c667a5d7c28228c,2018-01-24 16:39:22.2349,a670085c6a19933d
48a8a440f99898af,2018-01-24 16:51:08.4577,6e3909daccc0089e
3331c89243f3cece,2018-01-24 17:14:33.8452,0dfa38e979ae763a
057888e52655baa8,2018-01-24 17:25:58.7562,c670b8b7ee27fa09
f6f7bd41e2d9ceeb,2018-01-24 17:40:21.9435,2f1803a3aed95d0c
c37b2236f7d6a3e8,2018-01-24 18:16:12.1874,730f7f4b3f3b1ba3
5cbf1a96d9d7f8c7,2018-01-24 18:26:47.6825,d4527cf949dfe966
9ced64fd4a2553b1,2018-01-24 18:57:28.417,0b1cbb30a9177782
7e33ee9e3b1ff726,2018-01-24 19:48:25.4374,683854e2c3547c39
ad6fa65a31d2083c,2018-01-24 20:01:36.3245,783c1079d54cf6f7
7cfe701d561572de,2018-01-24 21:17:38.7868,b4c7076585a8b10d
b22f5fa5bd891f4a,2018-01-25 01:00:10.8232,3c2fada5c75c25f1
5053757af811c82e,2018-01-25 01:17:48.9076,1632e8449ba46257
2eeb54a9d7193dd3,2018-01-25 02:32:03.7483,c3fc30ce1c228c67
18077ff33ee777d3,2018-01-25 02:51:08.1196,1e4280bb2a8b81fa
ba4156f4e5c9ec45,2018-01-25 03:15:11.921,d3dde5e99fbed8b9
39107959a37f9ea5,2018-01-25 03:17:58.6575,18c92923e5368373
e492712fdf9586a5,2018-01-25 03:23:53.4208,703d29214a5a8edc
3ae72b4c9c8b109e,2018-01-25 03:35:29.1365,e73dfb3f98ba2692
eb4a6963cd612c5c,2018-01-25 03:38:30.7144,3573459f4844f497
427a003826e3b27d,2018-01-25 03:39:24.3657,1a67819a245e1269
e8126e3b2d398a1b,2018-01-25 03:40:43.3016,8e01fec2d98fcaf2
946fa97bbe35c718,2018-01-25 03:54:09.2083,aa48f092bcb7c934
66c88f16ea028a3e,2018-01-25 04:06:41.9786,534d2d9b32cd0e6a
ed5d221bed3ce460,2018-01-25 04:38:35.4243,feceda9ae4504e3e
3bc198dd473fa592,2018-01-25 05:56:59.2083,1e404adc3bc3823c
f879d246b465d7bc,2018-01-25 06:20:02.4325,1ce20ea7e47df0b9
5afeae30832274c2,2018-01-25 06:23:10.2218,fa483c1d6fc22ab7
1c1211ea09853d1b,2018-01-25 06:25:44.1206,e8a814c8edbe990a
2dca793ba878c259,2018-01-25 06:26:08.9636,74a1f3a0dcbae775
c92d6f76b9116689,2018-01-25 06:51:24.9083,5c2951721e042809
07c00e64950e9ae5,2018-01-25 07:01:00.5719,31a1ad00909d62f7
e153433aaa2ee10f,2018-01-25 07:06:17.4522,0a304ab90583b0da
046d260520f9f2d7,2018-01-25 07:30:11.4954,eccf911a1d0bbdc0
f4b15dd14870545a,2018-01-25 07:42:24.4805,7691d8ad9fb3973f
43184e1a40ed4951,2018-01-25 07:52:42.4802,929a916fa7816ad9
97df123636ece40b,2018-01-25 08:03:17.2102,56db270d6f551a07
b71d6f5953f3a8a4,2018-01-25 08:15:42.7687,90ffda8feecd5f03
26c74d894a9b8457,2018-01-25 08:26:14.7918,0b01e5cbc35dae6c
651033a4125973ee,2018-01-25 08:36:07.2804,3ae846046a0cf9f8
c761c449e84729b3,2018-01-25 08:46:54.1164,48df4418640f1de3
744b8f672d0a9ff0,2018-01-25 08:59:36.606,132ec1e17de81c3f
6d28332d8ad893ac,2018-01-25 09:12:17.2664,6f25c3c3b8f117d4
9054adfcc3d4ccf4,2018-01-25 09:25:35.3708,27568c9df1054493
27adbe755df14a6f,2018-01-25 09:32:28.1323,f628f76a18532fea
670c528a7e839850,2018-01-25 09:38:18.7239,9b286667a1d9ad13
474428b13796f8fa,2018-01-25 09:49:39.4746,1850b971b50a63cd
215390c8babb45d9,2018-01-25 09:50:24.3463,6d21fd55281ed639
a08f1e8523fe1c4b,2018-01-25 11:02:49.4187,67425907dca32aca
f7ff10fa1818954b,2018-01-25 12:45:21.3363,ca9352e958a2e97b
7ea5c859ab7cd41c,2018-01-25 13:11:56.9051,1a212bf244644432
a26da67dc0bd051a,2018-01-25 13:44:55.4628,893755ac50382e72
4fa5a36677e66f47,2018-01-25 14:14:39.51,a35457680d322a1b
